Project_ID,Line_of_Business,Region,Country_Code,Forecast_Cost,Estimated_Sell_Price,Change_Order_Cost,Change_Order_Sell_Price,Final_Cost,Final_Sell_Price,Estimated_Duration_Days,Delays_Days,Final_Duration_Days,Tier,Risks_registered,Risks prevented
PRJ-2208,Service,Oceania,NZ,2551451,2066603.11,410080.69,496068.16,2961531.69,2562671.27,1481,194,1675,Tier 3,0,0
PRJ-2209,Install,Africa,EG,4128143,7007544.8,295695.62,321364.46,4423838.62,7328909.26,955,183,1138,Tier 3,6,1
PRJ-2210,Service,Africa,EG,4996114,7482341.95,76858.19,102795.7,5072972.19,7585137.65,1400,245,1645,Tier 2,7,7
PRJ-2211,Energy,Africa,ZA,4193297,4942566.06,457396.61,575274.31,4650693.61,5517840.36,61,5,66,Tier 3,9,0
PRJ-2212,Install,South America,AR,3135208,2006727.25,249578.14,329062.24,3384786.14,2335789.48,753,33,786,Tier 3,3,3
PRJ-2213,Install,South America,BR,2210334,2553604.14,397391.7,488931.73,2607725.7,3042535.87,1809,74,1883,Tier 3,10,10
PRJ-2214,Install,Asia,JP,4097930,4124750.3,884808.93,1010000.89,4982738.93,5134751.2,597,47,644,Tier 3,3,3
PRJ-2215,Energy,Africa,EG,430630,655176.94,8977.1,10370.61,439607.1,665547.55,1453,163,1616,Tier 4,2,1
PRJ-2216,Service,Asia,CN,3814875,5745352.3,625924.6,837479.91,4440799.6,6582832.21,1474,183,1657,Tier 3,6,1
PRJ-2217,Install,Oceania,AU,1269069,1057349.17,298357.3,335865.81,1567426.3,1393214.98,908,116,1024,Tier 3,6,4
PRJ-2218,Service,Europe,DE,1272491,1253413.01,76718.08,91750.97,1349209.08,1345163.97,1609,35,1644,Tier 3,2,2
PRJ-2219,Energy,South America,BR,4543146,4188133.18,1085485.37,1178992.28,5628631.37,5367125.46,1693,290,1983,Tier 2,6,1
PRJ-2220,Install,Europe,FR,2320736,1604665.21,180603.63,204796.29,2501339.63,1809461.51,1536,138,1674,Tier 3,6,0
PRJ-2221,Install,South America,AR,3832404,4266071.76,642196.49,811543.9,4474600.49,5077615.66,715,28,743,Tier 3,4,3
PRJ-2222,Energy,Africa,ZA,3093937,2642231.48,721140.57,877591.55,3815077.57,3519823.03,1415,266,1681,Tier 3,1,1
PRJ-2223,Energy,Europe,DE,491102,679056.03,43838.61,46231.82,534940.61,725287.85,380,9,389,Tier 4,9,7
PRJ-2224,Install,South America,AR,2969349,4275227.13,889333.52,1058592.2,3858682.52,5333819.33,1642,71,1713,Tier 3,8,7
PRJ-2225,Energy,Europe,FR,478081,655232.14,29515.79,30616.21,507596.79,685848.35,204,25,229,Tier 4,6,5
PRJ-2226,Install,Africa,ZA,213964,301901.07,8448.79,10548.46,222412.79,312449.52,1668,32,1700,Tier 5,1,1
PRJ-2227,Install,North America,MX,791706,541789.2,189624.14,233599.57,981330.14,775388.78,1238,179,1417,Tier 4,9,8
PRJ-2228,Energy,Asia,JP,4834789,3506720.72,351565.59,492329.54,5186354.59,3999050.26,348,29,377,Tier 2,6,6
PRJ-2229,Service,Asia,CN,1190824,1010172.34,17401.74,19230.54,1208225.74,1029402.89,1160,197,1357,Tier 3,6,5
PRJ-2230,Energy,Asia,JP,3414463,2182245.96,659534.89,983128.18,4073997.89,3165374.14,428,56,484,Tier 3,9,4
PRJ-2231,Install,Africa,ZA,3094825,1888385.22,2237.6,3241.35,3097062.6,1891626.57,583,71,654,Tier 3,1,1
PRJ-2232,Service,Africa,ZA,4244323,6975544.15,873583.1,1231716.74,5117906.1,8207260.89,1201,2,1203,Tier 2,1,1
PRJ-2233,Install,Oceania,NZ,2901180,2140468.68,496483.13,504057.34,3397663.13,2644526.02,746,147,893,Tier 3,9,6
PRJ-2234,Service,Africa,ZA,3838780,5133626.73,357145.69,449733.43,4195925.69,5583360.16,1406,182,1588,Tier 3,5,5
PRJ-2235,Energy,North America,MX,2886497,3517707.19,424542.1,545102.38,3311039.1,4062809.57,577,55,632,Tier 3,3,3
PRJ-2236,Energy,South America,BR,1773490,1490312.6,185303.68,254338.82,1958793.68,1744651.42,425,69,494,Tier 3,3,2
PRJ-2237,Install,North America,US,4274990,5278404.34,401688.67,562004.35,4676678.67,5840408.68,90,9,99,Tier 3,9,1
PRJ-2238,Install,Europe,FR,3767019,4392023.41,118275.18,126510.76,3885294.18,4518534.17,1036,187,1223,Tier 3,5,0
PRJ-2239,Install,Europe,FR,454232,277209.76,37933.6,54455.96,492165.6,331665.72,1190,40,1230,Tier 4,5,5
PRJ-2240,Service,Africa,ZA,2855670,3176092.92,388364.31,543599.29,3244034.31,3719692.21,125,1,126,Tier 3,7,1
PRJ-2241,Energy,Asia,JP,4953683,5197247.62,1388566.5,1567858.64,6342249.5,6765106.26,104,13,117,Tier 2,5,1
PRJ-2242,Energy,Africa,EG,2365430,3064503.23,18508.23,26340.61,2383938.23,3090843.84,1279,236,1515,Tier 3,0,0
PRJ-2243,Service,Asia,CN,3306898,5727681.11,312907.9,423269.98,3619805.9,6150951.09,453,57,510,Tier 3,0,0
PRJ-2244,Energy,Oceania,AU,2458820,3773102.02,250444.11,318109.18,2709264.11,4091211.21,935,157,1092,Tier 3,6,0
PRJ-2245,Service,South America,BR,4333279,3339860.14,73424.36,105913.16,4406703.36,3445773.3,1093,47,1140,Tier 3,10,6
PRJ-2246,Install,North America,US,2080132,2176096.02,192209.9,219900.36,2272341.9,2395996.38,716,27,743,Tier 3,0,0
PRJ-2247,Install,Africa,ZA,2015960,1961143.11,311103.33,421526.78,2327063.33,2382669.9,227,19,246,Tier 3,0,0
PRJ-2248,Service,North America,US,1918130,1670329.41,139544.37,175764.84,2057674.37,1846094.25,362,24,386,Tier 3,1,0
PRJ-2249,Energy,Oceania,NZ,3040579,4878192.09,494045.76,608541.08,3534624.76,5486733.17,1038,185,1223,Tier 3,8,1
PRJ-2250,Install,Africa,ZA,1977303,3028781.43,340876.02,416944.25,2318179.02,3445725.67,33,4,37,Tier 3,10,3
PRJ-2251,Install,Asia,JP,2030840,1398171.44,105465.02,121419.85,2136305.02,1519591.29,1423,237,1660,Tier 3,8,0
PRJ-2252,Service,Asia,JP,842732,1310766.39,28027.15,35853.79,870759.15,1346620.18,1122,191,1313,Tier 4,8,0
PRJ-2253,Energy,Oceania,NZ,3368095,4323720.13,499781.05,508812.75,3867876.05,4832532.87,1024,80,1104,Tier 3,7,7
PRJ-2254,Energy,South America,AR,1749496,2480707.28,205915.23,238797.88,1955411.23,2719505.17,406,6,412,Tier 3,9,0
PRJ-2255,Install,Africa,EG,960195,1047259.47,4567.54,6378.69,964762.54,1053638.17,131,20,151,Tier 4,6,3
PRJ-2256,Service,North America,MX,1095305,1572284.69,173654.38,234609.75,1268959.38,1806894.44,1023,194,1217,Tier 3,4,3
PRJ-2257,Service,Europe,DE,3767047,5878754.56,868051.03,1005223.71,4635098.03,6883978.27,1267,250,1517,Tier 3,7,3
PRJ-2258,Energy,North America,US,4870921,6685881.82,893166.64,1192199.8,5764087.64,7878081.62,714,105,819,Tier 2,5,3
PRJ-2259,Energy,South America,AR,3726035,2427872.53,1105636.5,1572440.01,4831671.5,4000312.55,1320,192,1512,Tier 3,1,0
PRJ-2260,Energy,Africa,ZA,2368647,2597120.23,337680.4,468676.56,2706327.4,3065796.79,680,0,680,Tier 3,4,0
PRJ-2261,Service,Oceania,AU,3092460,2617905.97,669450.43,942120,3761910.43,3560025.97,874,95,969,Tier 3,3,0
PRJ-2262,Energy,Oceania,AU,3134156,4922743.83,879811.94,1190529.62,4013967.94,6113273.45,239,17,256,Tier 3,9,0
PRJ-2263,Service,North America,US,1145314,1637182.4,141921.36,191632.84,1287235.36,1828815.24,437,16,453,Tier 3,5,1
PRJ-2264,Service,Africa,EG,300792,240643.97,66185.76,70117.78,366977.76,310761.75,1102,50,1152,Tier 4,4,3
PRJ-2265,Install,Africa,EG,303725,346439.22,55509.07,70564.21,359234.07,417003.43,1589,256,1845,Tier 4,4,3
PRJ-2266,Install,Asia,CN,2382727,3505914.42,454608.6,578769.83,2837335.6,4084684.25,619,81,700,Tier 3,0,0
PRJ-2267,Install,Asia,JP,2832190,3548879.02,126708.7,173986.22,2958898.7,3722865.24,744,86,830,Tier 3,10,9
PRJ-2268,Energy,North America,MX,4751206,8238595.05,618672.91,734637.63,5369878.91,8973232.68,1429,190,1619,Tier 2,9,6
PRJ-2269,Energy,Asia,JP,2784780,3884603.07,275708.92,383174.33,3060488.92,4267777.4,1058,195,1253,Tier 3,7,1
PRJ-2270,Install,Asia,JP,1431503,2323975.62,33500.12,44799.73,1465003.12,2368775.35,1745,247,1992,Tier 3,7,6
PRJ-2271,Energy,South America,BR,3235767,2780610.8,316146.11,383049.03,3551913.11,3163659.84,1656,305,1961,Tier 3,9,7
PRJ-2272,Energy,North America,US,560450,962194.23,59656.72,62679.78,620106.72,1024874.01,1763,62,1825,Tier 4,1,1
PRJ-2273,Install,Europe,DE,2329710,3482805.08,255888.03,306963.02,2585598.03,3789768.1,1719,239,1958,Tier 3,10,10
PRJ-2274,Install,North America,US,523043,900694.68,28192.04,32408.32,551235.04,933103,1547,20,1567,Tier 4,10,8
PRJ-2275,Service,South America,AR,2211561,2588068.93,18305.36,22874.33,2229866.36,2610943.26,1507,244,1751,Tier 3,5,3
PRJ-2276,Install,Europe,FR,4089756,3495790.46,815769.38,1181748.83,4905525.38,4677539.29,698,90,788,Tier 3,2,2
PRJ-2277,Energy,North America,US,1517212,1621203.42,388658.62,482645.55,1905870.62,2103848.96,1562,118,1680,Tier 3,0,0
PRJ-2278,Service,Europe,DE,78896,48672.16,8265.76,8588.22,87161.76,57260.38,1335,196,1531,Tier 5,9,5
PRJ-2279,Service,North America,US,1973294,3325640.47,495392.38,739391.98,2468686.38,4065032.45,1361,267,1628,Tier 3,10,4
PRJ-2280,Service,Europe,DE,3066596,2641738.45,389116.38,571430.46,3455712.38,3213168.91,117,19,136,Tier 3,4,3
PRJ-2281,Energy,North America,US,2406867,1624352.79,513232.92,725985.25,2920099.92,2350338.04,1619,117,1736,Tier 3,9,3
PRJ-2282,Energy,Africa,ZA,4174388,4799522.67,316029.33,359203.62,4490417.33,5158726.29,1006,65,1071,Tier 3,1,1
PRJ-2283,Service,South America,BR,839320,736039.09,164765.64,187963.36,1004085.64,924002.45,1611,24,1635,Tier 3,10,0
PRJ-2284,Energy,Oceania,NZ,4008714,4999776.64,518135.89,704124.68,4526849.89,5703901.32,620,9,629,Tier 3,4,1
PRJ-2285,Install,Africa,EG,760649,769961.65,149849.32,164281.5,910498.32,934243.15,562,19,581,Tier 4,5,5
PRJ-2286,Install,Asia,CN,470378,573606.4,64804.82,92858.87,535182.82,666465.27,1069,98,1167,Tier 4,10,5
PRJ-2287,Energy,Africa,ZA,4783596,5934653.88,861976.65,1004261.94,5645572.65,6938915.83,502,76,578,Tier 2,9,4
PRJ-2288,Energy,Oceania,NZ,2197450,2559642.01,248568.28,332932.45,2446018.28,2892574.46,613,40,653,Tier 3,8,2
PRJ-2289,Energy,Europe,FR,60547,79995.55,4050.25,5060.29,64597.25,85055.84,1083,164,1247,Tier 5,6,1
PRJ-2290,Service,Oceania,AU,3586856,5360124.06,710165.69,855017.82,4297021.69,6215141.88,1132,86,1218,Tier 3,8,8
PRJ-2291,Install,Africa,ZA,2080497,2898570.23,433923.16,557768.21,2514420.16,3456338.45,1332,148,1480,Tier 3,9,6
PRJ-2292,Service,Oceania,NZ,404956,563275.53,27671.62,36270.58,432627.62,599546.11,1534,175,1709,Tier 4,1,1
PRJ-2293,Service,Europe,FR,4126334,6438887.37,1231812.3,1619269.98,5358146.3,8058157.35,528,4,532,Tier 2,3,2
PRJ-2294,Service,North America,MX,197285,185540.94,6104.21,7308.38,203389.21,192849.32,459,6,465,Tier 5,1,0
PRJ-2295,Energy,Oceania,AU,1453415,2554973.81,183095.29,212241.65,1636510.29,2767215.46,875,89,964,Tier 3,6,2
PRJ-2296,Energy,Europe,DE,3308449,2812455.31,704961.93,996984.91,4013410.93,3809440.22,299,15,314,Tier 3,4,2
PRJ-2297,Energy,South America,AR,2121137,1765401.11,236947.99,268722.51,2358084.99,2034123.62,1624,93,1717,Tier 3,2,1
PRJ-2298,Install,South America,AR,3743561,5338152.09,799812.25,946423.26,4543373.25,6284575.35,1757,249,2006,Tier 3,3,3
PRJ-2299,Install,North America,MX,1859234,1568099.08,24404.22,35920.43,1883638.22,1604019.51,1757,136,1893,Tier 3,6,3
PRJ-2300,Energy,Europe,FR,4063629,3685305.72,636370.31,762699.45,4699999.31,4448005.16,1353,177,1530,Tier 3,6,3
PRJ-2301,Service,South America,BR,1340393,2350628.51,197373.8,236417.3,1537766.8,2587045.81,1774,320,2094,Tier 3,0,0
PRJ-2302,Energy,Asia,JP,4963112,8838280.32,727019.17,972561.9,5690131.17,9810842.22,487,89,576,Tier 2,5,5
PRJ-2303,Energy,North America,US,3070385,1991423.77,75626.68,79485.93,3146011.68,2070909.7,1378,210,1588,Tier 3,9,7
PRJ-2304,Install,South America,BR,2067484,1855340.2,131559.71,177026.76,2199043.71,2032366.96,427,30,457,Tier 3,0,0
PRJ-2305,Install,Europe,DE,470255,294425.33,127098.42,138298,597353.42,432723.33,1289,241,1530,Tier 4,10,8
PRJ-2306,Service,Asia,JP,4904360,7355581.97,290065.1,337506.74,5194425.1,7693088.7,1770,198,1968,Tier 2,10,3
PRJ-2307,Service,Africa,ZA,2795643,3862995.44,648111.53,924685.41,3443754.53,4787680.85,1532,44,1576,Tier 3,1,0
PRJ-2308,Install,Africa,EG,2360439,1480944.32,172977.95,209318.34,2533416.95,1690262.66,838,73,911,Tier 3,1,1
PRJ-2309,Service,Asia,JP,1764385,2905562.92,200945.43,207651.05,1965330.43,3113213.97,280,48,328,Tier 3,4,4
PRJ-2310,Energy,Europe,FR,762271,841778.15,150766.42,215248.37,913037.42,1057026.52,1230,187,1417,Tier 4,5,0
PRJ-2311,Service,Europe,DE,2214408,3886486.15,452221.64,523435.89,2666629.64,4409922.04,580,28,608,Tier 3,1,0
PRJ-2312,Energy,Africa,EG,3454768,5268962.4,247269.58,370747.85,3702037.58,5639710.25,1184,66,1250,Tier 3,6,3
PRJ-2313,Install,Oceania,NZ,1662492,1446558.72,244981.48,347323.71,1907473.48,1793882.43,1099,218,1317,Tier 3,6,1
PRJ-2314,Service,Europe,DE,2898552,3972759.17,65335.89,87695.49,2963887.89,4060454.66,283,7,290,Tier 3,1,1
PRJ-2315,Service,North America,US,4121147,2539252.75,627988.51,774407.1,4749135.51,3313659.84,1326,29,1355,Tier 3,2,1
PRJ-2316,Service,South America,BR,3146451,5071588.36,442176.03,638542.58,3588627.03,5710130.94,782,87,869,Tier 3,4,4
PRJ-2317,Energy,South America,BR,1109239,1969059.79,205229.7,241849.87,1314468.7,2210909.67,820,62,882,Tier 3,2,2
PRJ-2318,Service,Oceania,NZ,3695771,2728598.85,489654.18,577182.17,4185425.18,3305781.02,355,43,398,Tier 3,0,0
PRJ-2319,Install,Africa,EG,2552536,3585178.2,457987.25,486003.16,3010523.25,4071181.35,1617,9,1626,Tier 3,7,4
PRJ-2320,Energy,Africa,EG,1347137,2369062.35,165294.02,177593.08,1512431.02,2546655.43,207,5,212,Tier 3,10,1
PRJ-2321,Service,Oceania,NZ,524926,772244.42,59920.11,75881.37,584846.11,848125.8,268,20,288,Tier 4,3,2
PRJ-2322,Energy,Europe,DE,1087513,1921282.34,325476.08,406180.08,1412989.08,2327462.41,1313,199,1512,Tier 3,9,8
PRJ-2323,Install,South America,BR,1219404,1913141.07,105342.92,132603.64,1324746.92,2045744.71,1229,46,1275,Tier 3,0,0
PRJ-2324,Service,Asia,CN,2656615,1609402.44,751141.08,1085435.16,3407756.08,2694837.6,778,98,876,Tier 3,1,1
PRJ-2325,Install,Africa,ZA,2150144,3106337.03,241145.51,330189.13,2391289.51,3436526.16,1559,242,1801,Tier 3,9,7
PRJ-2326,Energy,Oceania,NZ,3107453,1950927.3,501271.22,519578.7,3608724.22,2470506,639,81,720,Tier 3,3,1
PRJ-2327,Energy,Africa,ZA,3708434,3794130.77,78942.44,96020.1,3787376.44,3890150.87,1552,215,1767,Tier 3,8,3
PRJ-2328,Energy,North America,US,977172,1576608.67,77760.52,97238.18,1054932.52,1673846.85,920,21,941,Tier 3,5,5
PRJ-2329,Install,Africa,ZA,3896162,5517487.89,189587.57,207564.59,4085749.57,5725052.48,1479,11,1490,Tier 3,8,1
PRJ-2330,Service,North America,MX,4928865,3239195.47,1098361.39,1311075.24,6027226.39,4550270.71,1757,82,1839,Tier 2,6,6
PRJ-2331,Service,Asia,CN,919068,870217.03,245844.4,255979.08,1164912.4,1126196.12,1573,118,1691,Tier 3,8,1
PRJ-2332,Energy,Oceania,NZ,2457985,3357690.6,396190.09,506765.52,2854175.09,3864456.12,421,30,451,Tier 3,3,3
PRJ-2333,Service,Asia,JP,4247111,2927705,419653.22,486067.46,4666764.22,3413772.46,554,17,571,Tier 3,9,0
PRJ-2334,Service,Asia,JP,764334,613068.44,197497.92,206226.88,961831.92,819295.32,1284,207,1491,Tier 4,10,3
PRJ-2335,Energy,Africa,EG,538485,415480.25,157982.08,186892.25,696467.08,602372.51,901,66,967,Tier 4,2,1
PRJ-2336,Install,Oceania,NZ,700715,634213.96,111928.7,144569.55,812643.7,778783.51,1296,229,1525,Tier 4,10,6
PRJ-2337,Energy,Asia,JP,1949670,3103036.12,564587.86,775873.05,2514257.86,3878909.17,1746,9,1755,Tier 3,1,1
PRJ-2338,Energy,Oceania,AU,4860942,8590599.65,758285.08,839456.8,5619227.08,9430056.45,1061,157,1218,Tier 2,8,3
PRJ-2339,Install,Africa,ZA,1577947,2367665.83,60348.18,68575.93,1638295.18,2436241.77,1426,27,1453,Tier 3,3,1
PRJ-2340,Install,Africa,EG,2890907,1848338.17,560417.78,653674.76,3451324.78,2502012.93,927,150,1077,Tier 3,6,6
PRJ-2341,Service,Europe,FR,4696787,3026349.92,718692.67,975495.61,5415479.67,4001845.54,1174,198,1372,Tier 2,10,7
PRJ-2342,Energy,Europe,FR,2701362,3735883.73,34354.65,49278.16,2735716.65,3785161.89,1709,89,1798,Tier 3,5,1
PRJ-2343,Energy,Asia,JP,3659037,5992463.62,252854.02,369724.52,3911891.02,6362188.14,1786,266,2052,Tier 3,2,2
PRJ-2344,Service,Oceania,NZ,3975865,5613110.63,1159600.1,1526505.07,5135465.1,7139615.71,1575,120,1695,Tier 2,1,1
PRJ-2345,Energy,Oceania,AU,4403378,4117712.94,269913.14,315330.17,4673291.14,4433043.11,1481,171,1652,Tier 3,9,5
PRJ-2346,Service,Oceania,NZ,3398935,3283283.55,99905.88,102783.68,3498840.88,3386067.23,374,67,441,Tier 3,4,4
PRJ-2347,Energy,South America,BR,1971352,2073440.04,434490.76,538792.63,2405842.76,2612232.67,61,2,63,Tier 3,8,4
PRJ-2348,Install,Europe,DE,2876748,2566313.64,348133.7,456780.33,3224881.7,3023093.97,1638,202,1840,Tier 3,3,2
PRJ-2349,Install,Asia,CN,1950078,2889488.78,346924.07,492325.16,2297002.07,3381813.94,237,23,260,Tier 3,4,3
PRJ-2350,Energy,South America,BR,2730965,4384434.69,399263.75,489250.53,3130228.75,4873685.23,1019,181,1200,Tier 3,1,1
PRJ-2351,Service,North America,US,412370,426280.76,117288.81,153049.86,529658.81,579330.63,786,123,909,Tier 4,2,1
PRJ-2352,Service,Europe,DE,4626347,3710929.53,1373645.59,1554973.82,5999992.59,5265903.35,1740,33,1773,Tier 2,0,0
PRJ-2353,Install,Africa,EG,4802918,8378092.49,1008672.97,1183900.02,5811590.97,9561992.51,1082,196,1278,Tier 2,8,2
PRJ-2354,Install,Asia,JP,712536,1231685.84,168408.15,229899.51,880944.15,1461585.36,1025,35,1060,Tier 4,2,0
PRJ-2355,Install,North America,MX,1074768,1320613.33,186720.07,261403.65,1261488.07,1582016.99,1238,204,1442,Tier 3,0,0
PRJ-2356,Install,Africa,EG,3203384,4888497.54,872295.11,1144146.57,4075679.11,6032644.11,1326,195,1521,Tier 3,3,3
PRJ-2357,Service,North America,MX,3953426,3201235.63,931711.58,939371.97,4885137.58,4140607.61,132,16,148,Tier 3,5,1
PRJ-2358,Install,North America,US,2913978,5068655.57,579610.95,603881.28,3493588.95,5672536.85,1030,4,1034,Tier 3,3,2
PRJ-2359,Energy,Africa,EG,416608,583105.61,2010.22,2971.1,418618.22,586076.71,227,22,249,Tier 4,3,1
PRJ-2360,Install,Africa,EG,1173044,871922.24,81241.74,91171.79,1254285.74,963094.03,1672,298,1970,Tier 3,5,0
PRJ-2361,Install,Africa,EG,274086,240332.14,14838.04,17386.95,288924.04,257719.08,323,12,335,Tier 4,4,0
PRJ-2362,Energy,Asia,JP,420319,260648.3,99783.66,120554.79,520102.66,381203.09,594,59,653,Tier 4,5,3
PRJ-2363,Install,North America,MX,4987830,6253598.11,1330577.62,1737972.22,6318407.62,7991570.34,20,2,22,Tier 2,4,1
PRJ-2364,Energy,Africa,ZA,287199,434543.73,60152.61,88244.01,347351.61,522787.74,936,45,981,Tier 4,8,8
PRJ-2365,Energy,Europe,DE,220087,167166.58,50764.65,52924.08,270851.65,220090.66,338,51,389,Tier 4,5,1
PRJ-2366,Energy,Africa,ZA,1747849,1453380.75,356290.23,452426.39,2104139.23,1905807.14,149,6,155,Tier 3,10,0
PRJ-2367,Service,Oceania,AU,1453607,1715623.51,57212.5,68288,1510819.5,1783911.51,1621,173,1794,Tier 3,7,1
PRJ-2368,Service,South America,AR,174165,105267.45,4298.2,4904.03,178463.2,110171.48,1096,186,1282,Tier 5,8,5
PRJ-2369,Install,Asia,CN,4866496,7254706.02,145752.79,198285.12,5012248.79,7452991.14,449,5,454,Tier 2,1,1
PRJ-2370,Service,Africa,ZA,4159798,5124989.49,704999.09,787932.05,4864797.09,5912921.54,1015,79,1094,Tier 3,7,5
PRJ-2371,Energy,Africa,ZA,1428502,2000112.53,334839.18,385601.93,1763341.18,2385714.45,412,57,469,Tier 3,0,0
PRJ-2372,Energy,South America,BR,1957963,3280645.7,223039.63,235742.6,2181002.63,3516388.3,447,65,512,Tier 3,10,0
PRJ-2373,Energy,Africa,ZA,2216675,2937285.45,452062.43,555794.83,2668737.43,3493080.28,1700,320,2020,Tier 3,4,2
PRJ-2374,Energy,Europe,DE,1962218,2909145.96,540405.02,593659.28,2502623.02,3502805.24,1654,0,1654,Tier 3,0,0
PRJ-2375,Install,Europe,FR,2924445,4655084.09,234599.66,255676.25,3159044.66,4910760.34,1397,111,1508,Tier 3,0,0
PRJ-2376,Install,Africa,EG,1447129,1935154.37,33772.28,46978.78,1480901.28,1982133.15,62,0,62,Tier 3,6,2
PRJ-2377,Service,North America,MX,2394440,4120735.05,560201.29,663340.25,2954641.29,4784075.3,1640,115,1755,Tier 3,1,1
PRJ-2378,Install,Oceania,NZ,2808026,1768916.34,82120.58,101241.33,2890146.58,1870157.67,1244,114,1358,Tier 3,0,0
PRJ-2379,Service,Africa,ZA,2067131,2851063.22,458002.93,643591.6,2525133.93,3494654.82,1253,88,1341,Tier 3,1,0
PRJ-2380,Service,South America,AR,3364911,3283037.71,257055.33,374949.62,3621966.33,3657987.33,594,102,696,Tier 3,2,0
PRJ-2381,Service,Oceania,AU,1265156,2139828.47,35090,46596.48,1300246,2186424.95,1710,123,1833,Tier 3,0,0
PRJ-2382,Install,Europe,DE,2370427,3783885.02,493775.89,520267.26,2864202.89,4304152.28,1797,185,1982,Tier 3,3,3
PRJ-2383,Energy,Asia,CN,3367680,4336917.1,98713.17,134542.09,3466393.17,4471459.18,184,15,199,Tier 3,6,1
PRJ-2384,Install,Oceania,NZ,3802753,5672002.49,927236.31,1370395.25,4729989.31,7042397.74,349,4,353,Tier 3,7,6
PRJ-2385,Install,North America,MX,2123193,3604157.27,547301.01,804232.39,2670494.01,4408389.66,819,88,907,Tier 3,9,7
PRJ-2386,Install,Africa,EG,1842894,1200983.02,495546.32,573225.91,2338440.32,1774208.92,1264,198,1462,Tier 3,4,2
PRJ-2387,Install,Oceania,NZ,136929,190727.13,24690.55,31068.29,161619.55,221795.42,1678,222,1900,Tier 5,2,0
PRJ-2388,Install,Europe,DE,2556742,3858580.74,451790.13,512702.53,3008532.13,4371283.27,180,3,183,Tier 3,4,4
PRJ-2389,Energy,North America,US,1356729,2007038.39,153606.19,211106.35,1510335.19,2218144.74,187,22,209,Tier 3,10,3
PRJ-2390,Energy,Africa,EG,278695,275149.81,51877.88,71743.28,330572.88,346893.08,438,2,440,Tier 4,3,3
PRJ-2391,Service,Oceania,NZ,2361957,3757261.32,16045.34,18469.49,2378002.34,3775730.8,1367,54,1421,Tier 3,7,4
PRJ-2392,Energy,South America,BR,1464840,1909645.39,436016.58,581520.84,1900856.58,2491166.23,1578,203,1781,Tier 3,5,5
PRJ-2393,Service,Oceania,AU,631643,949966.29,63565.22,79173.94,695208.22,1029140.23,540,61,601,Tier 4,3,1
PRJ-2394,Install,North America,MX,3054974,4683252.87,151979.05,212724.79,3206953.05,4895977.66,1401,110,1511,Tier 3,9,1
PRJ-2395,Service,North America,US,4086224,5494940.29,319875.85,406509.18,4406099.85,5901449.47,1100,86,1186,Tier 3,9,1
PRJ-2396,Install,Africa,EG,2660327,2624156.83,174532.44,205949.33,2834859.44,2830106.16,30,1,31,Tier 3,2,1
PRJ-2397,Install,North America,US,4191730,4572458.98,1140582.13,1594574.75,5332312.13,6167033.73,866,86,952,Tier 2,2,2
PRJ-2398,Service,Africa,ZA,3126524,4448404.19,362439.64,438109.24,3488963.64,4886513.43,359,14,373,Tier 3,2,1
PRJ-2399,Service,Africa,EG,3072925,3963652.3,571344.12,647986.48,3644269.12,4611638.78,882,163,1045,Tier 3,7,2
PRJ-2400,Service,Europe,DE,2526841,2240579.79,628888.58,680453.86,3155729.58,2921033.65,1039,64,1103,Tier 3,7,4
PRJ-2401,Install,South America,BR,4611765,5990899.61,600790.98,797295.73,5212555.98,6788195.33,1478,243,1721,Tier 2,2,0
PRJ-2402,Service,Oceania,NZ,339433,431507.37,48197.46,51738.99,387630.46,483246.37,1106,11,1117,Tier 4,3,0
PRJ-2403,Service,Oceania,AU,149990,99586.71,30518.5,40843.92,180508.5,140430.63,497,8,505,Tier 5,5,0
PRJ-2404,Install,Asia,JP,2016873,1344843.16,282716.21,399935.73,2299589.21,1744778.89,659,48,707,Tier 3,0,0
